postId,posCommentCount,neuCommentCount,negCommentCount,totalCommentCount,netCompound
1991716644473195_2023053928006133,1,9,2,12,-0.0859
1991716644473195_2023061738005352,1,0,0,1,0.34
1991716644473195_2023064938005032,4,10,3,17,0.2318
1991716644473195_2023178271327032,1,0,0,1,0.636
1991716644473195_2023249841319875,0,2,0,2,0
1991716644473195_2023561154622077,1,2,0,3,0.6249
1991716644473195_2023595074618685,2,2,0,4,0.8718
1991716644473195_2023651437946382,4,12,3,19,0.4835
1991716644473195_2023706761274183,9,1,0,10,5.1634
1991716644473195_2023762084601984,3,4,0,7,1.1536
1991716644473195_2023816627929863,1,0,0,1,0.636
1991716644473195_2023843207927205,6,8,3,17,0.4093
1991716644473195_2023866074591585,0,1,0,1,0
1991716644473195_2023953971249462,1,2,0,3,0.4404
1991716644473195_2023964764581716,0,2,0,2,0
1991716644473195_2023969607914565,3,10,2,15,0.3161
1991716644473195_2023985074579685,0,5,0,5,0
1991716644473195_2024083731236486,1,10,0,11,0.6249
1991716644473195_2024093154568877,5,1,0,6,2.9609
1991716644473195_2024183181226541,1,4,0,5,0.6369
1991716644473195_2024189964559196,1,0,0,1,0.4019
1991716644473195_2024221944555998,6,8,0,14,2.409
1991716644473195_2024301727881353,1,3,0,4,0.6369
1991716644473195_2024598271185032,2,3,1,6,0.4622
1991716644473195_2024639414514251,7,4,1,12,3.3863
1991716644473195_2024659984512194,0,2,0,2,0
1991716644473195_2024660954512097,1,1,0,2,0.4588
1991716644473195_2024799047831621,3,0,0,3,1.7621
1991716644473195_2024833621161497,0,7,2,9,-0.9891
1991716644473195_2024915901153269,0,2,0,2,0
1991716644473195_2024933281151531,2,1,1,4,0.3937
1991716644473195_2025029344475258,1,0,0,1,0.636
1991716644473195_2025077437803782,0,2,0,2,0
1991716644473195_2025208594457333,1,2,0,3,0.636
1991716644473195_2025607814417411,0,1,1,2,-0.296
1991716644473195_2025897257721800,2,7,0,9,0.7548
1991716644473195_2025942634383929,1,1,0,2,0.0258
1991716644473195_2025942824383910,1,1,0,2,0.0258
1991716644473195_2025982741046585,1,4,0,5,0.296
1991716644473195_2026098901034969,0,2,0,2,0
1991716644473195_2026273421017517,0,2,0,2,0
1991716644473195_2026279551016904,1,4,0,5,0.296
1991716644473195_2026286357682890,0,1,0,1,0
1991716644473195_2026289364349256,0,1,0,1,0
1991716644473195_2026294467682079,0,1,0,1,0
1991716644473195_2026325121012347,0,1,0,1,0
1991716644473195_2026706017640924,0,3,0,3,0
1991716644473195_2026798467631679,2,3,3,8,-0.227
1991716644473195_2026878754290317,0,1,0,1,0
1991716644473195_2026958984282294,0,1,0,1,0
1991716644473195_2026965774281615,4,0,0,4,1.6461
1991716644473195_2026970440947815,0,2,1,3,-0.4767
1991716644473195_2026995334278659,1,4,0,5,0.0772
1991716644473195_2026999180944941,1,1,0,2,0.5379
1991716644473195_2027058697605656,0,2,0,2,0
1991716644473195_2027062427605283,5,2,3,10,0.137
1991716644473195_2027069257604600,1,1,0,2,0.34
1991716644473195_2027093614268831,2,7,0,9,0.4172
1991716644473195_2027096717601854,0,9,0,9,0
1991716644473195_2027202600924599,2,1,0,3,0.6755
1991716644473195_2027210804257112,1,0,0,1,0.636
1991716644473195_2027211444257048,2,0,0,2,1.0764
1991716644473195_2027213720923487,1,0,0,1,0.636
1991716644473195_2027228004255392,0,1,0,1,0
1991716644473195_2027230590921800,1,2,0,3,0.34
1991716644473195_2027333620911497,7,1,0,8,3.7554
1991716644473195_2027806484197544,0,1,0,1,0
1991716644473195_2027849357526590,2,5,0,7,0.6117
1991716644473195_2027886080856251,1,1,0,2,0.34
1991716644473195_2027898420855017,1,1,0,2,0.5719
1991716644473195_2027920287519497,0,4,0,4,0
1991716644473195_2027935814184611,1,0,0,1,0.7783
1991716644473195_2028004534177739,0,1,0,1,0
1991716644473195_2028017137509812,0,1,0,1,0
1991716644473195_2028051410839718,1,1,1,3,0.1444
1991716644473195_2028118454166347,1,3,0,4,0.6249
1991716644473195_2028121660832693,3,0,0,3,1.1022
1991716644473195_2028327817478744,1,4,3,8,-0.461
1991716644473195_2028396677471858,2,1,0,3,0.103
1991716644473195_2028399654138227,1,0,0,1,0.0258
1991716644473195_2028897230755136,1,0,0,1,0.636
1991716644473195_2028949647416561,1,0,0,1,0.0258
1991716644473195_2028950804083112,1,2,0,3,0.0258
1991716644473195_2028950820749777,9,9,7,25,2.5986
1991716644473195_2028954184082774,2,5,1,8,0.2023
1991716644473195_2029048244073368,2,0,0,2,0.3658
1991716644473195_2029058410739018,1,3,0,4,0.34
1991716644473195_2029088420736017,1,0,0,1,0.0772
1991716644473195_2029302187381307,1,3,0,4,0.636
1991716644473195_2029307490714110,2,0,0,2,1.0764
1991716644473195_2029310754047117,2,1,0,3,0.4277
1991716644473195_2029775214000671,1,0,0,1,0.0258
1991716644473195_2029780534000139,0,1,1,2,-0.296
1991716644473195_2029781137333412,1,2,0,3,0.0258
1991716644473195_2029782567333269,1,0,0,1,0.7783
1991716644473195_2029786793999513,1,0,0,1,0.0258
1991716644473195_2029858667325659,0,1,1,2,-0.5267
1991716644473195_2029871047324421,2,5,0,7,0.6582
1991716644473195_2029883707323155,2,4,0,6,0.592
1991716644473195_2029891383989054,0,2,0,2,0
1991716644473195_2029895393988653,0,2,1,3,-0.296
1991716644473195_2029947753983417,3,8,0,11,0.9502
1991716644473195_2029970783981114,1,1,0,2,0.296
1991716644473195_2030177007293825,1,1,0,2,0.3612
1991716644473195_2030181363960056,0,4,0,4,0
1991716644473195_2030257407285785,0,1,0,1,0
1991716644473195_2030264583951734,0,1,1,2,-0.296
1991716644473195_2030273357284190,3,2,0,5,0.9754
1991716644473195_2030275167284009,1,1,0,2,0.4404
1991716644473195_2030286000616259,0,2,0,2,0
1991716644473195_2030759587235567,5,9,1,15,2.2057
1991716644473195_2030787227232803,7,15,3,25,1.7648
1991716644473195_2030810347230491,0,6,0,6,0
1991716644473195_2030906613887531,0,2,0,2,0
1991716644473195_2030946273883565,1,3,0,4,0.0772
1991716644473195_2030950267216499,2,1,0,3,1.2354
1991716644473195_2031012863876906,0,5,0,5,0
1991716644473195_2031070277204498,0,2,0,2,0
1991716644473195_2031093507202175,1,3,1,5,0.0218
1991716644473195_2031286123849580,2,2,0,4,0.7419
1991716644473195_2031320307179495,1,0,1,2,0.2532
1991716644473195_2031365190508340,0,4,0,4,0
1991716644473195_2031706097140916,1,1,0,2,0.636
1991716644473195_2031856050459254,0,4,0,4,0
1991716644473195_2031879120456947,1,5,0,6,0.296
1991716644473195_2032016690443190,0,3,0,3,0
1991716644473195_2032019870442872,0,6,2,8,-0.6979
1991716644473195_2032068147104711,2,0,0,2,1.2354
1991716644473195_2032107187100807,2,13,0,15,0.8066
1991716644473195_2032190117092514,0,1,0,1,0
1991716644473195_2032192687092257,0,1,0,1,0
1991716644473195_2032199530424906,1,6,0,7,0.34
1991716644473195_2032218543756338,0,1,0,1,0
1991716644473195_2032224810422378,0,5,0,5,0
1991716644473195_2032238433754349,1,2,2,5,-0.0387
1991716644473195_2032285483749644,0,1,0,1,0
1991716644473195_2032299643748228,2,2,0,4,1.2354
1991716644473195_2032363707075155,5,2,1,8,2.5918
1991716644473195_2032676887043837,1,2,0,3,0.4019
1991716644473195_2032726223705570,4,11,0,15,2.2933
1991716644473195_2032777670367092,0,2,0,2,0
1991716644473195_2032779560366903,3,7,1,11,1.6042
1991716644473195_2032786267032899,1,3,0,4,0.6369
1991716644473195_2032787400366119,0,4,1,5,-0.296
1991716644473195_2032798437031682,0,2,0,2,0
1991716644473195_2032849643693228,1,1,0,2,0.0258
1991716644473195_2032870840357775,0,2,0,2,0
1991716644473195_2032884813689711,3,7,2,12,0.163
1991716644473195_2033043077007218,2,5,0,7,0.7132
1991716644473195_2033049580339901,5,6,6,17,-0.3492
1991716644473195_2033087237002802,2,10,2,14,0.2751
1991716644473195_2033167523661440,5,7,1,13,1.36
1991716644473195_2033242523653940,0,1,0,1,0
1991716644473195_2033612363616956,0,1,0,1,0
1991716644473195_2034115473566645,0,3,0,3,0
1991716644473195_2034570626854463,2,12,2,16,-0.2188
1991716644473195_2034575563520636,0,10,1,11,-0.296
1991716644473195_2034607293517463,0,3,0,3,0
1991716644473195_2034645710180288,1,5,0,6,0.4404
1991716644473195_2034656806845845,8,6,4,18,2.9781
1991716644473195_2034714120173447,11,12,2,25,5.5426
1991716644473195_2034720463506146,1,1,0,2,0.7184
1991716644473195_2034786950166164,2,7,3,12,-0.4184
1991716644473195_2034801283498064,3,9,0,12,1.4864
1991716644473195_2034806336830892,10,13,2,25,2.3509
1991716644473195_2034827126828813,1,0,1,2,0.4224
1991716644473195_2034854260159433,6,5,0,11,3.1205
1991716644473195_2034954580149401,4,1,0,5,1.387
1991716644473195_2035042920140567,2,1,0,3,0.1544
1991716644473195_2035053786806147,1,6,1,8,0.1761
1991716644473195_2035081190136740,3,3,0,6,1.9172
1991716644473195_2035163303461862,4,1,0,5,1.2032
1991716644473195_2035630253415167,0,2,0,2,0
1991716644473195_2035651380079721,2,2,0,4,1.0268
1991716644473195_2036531516658374,1,4,3,8,-0.8896
1991716644473195_2036546916656834,1,0,0,1,0.636
1991716644473195_2036547713323421,5,3,0,8,2.9769
1991716644473195_2036657023312490,0,8,0,8,0
1991716644473195_2036743666637159,18,7,0,25,8.2937
1991716644473195_2036768156634710,13,10,2,25,6.0986
1991716644473195_2036795349965324,2,1,0,3,1.3178
1991716644473195_2036815293296663,0,4,0,4,0
1991716644473195_2036817489963110,1,3,1,5,0.1794
1991716644473195_2036825389962320,1,0,0,1,0.7184
1991716644473195_2036833836628142,1,0,0,1,0.7506
1991716644473195_2036888833289309,1,0,0,1,0.7184
1991716644473195_2036906659954193,2,4,1,7,0.6383
1991716644473195_2036945109950348,2,0,1,3,0.5428
1991716644473195_2036947526616773,7,2,0,9,3.7583
1991716644473195_2036947849950074,6,1,0,7,3.3182
1991716644473195_2036983873279805,2,1,0,3,0.4662
1991716644473195_2037085733269619,3,1,0,4,1.9172
1991716644473195_2037085843269608,1,0,1,2,0.1628
1991716644473195_2037147486596777,4,10,2,16,1.2263
1991716644473195_2037183063259886,2,1,1,4,1.0218
1991716644473195_2037206283257564,3,2,0,5,1.4205
1991716644473195_2037219689922890,2,1,1,4,0.6821
1991716644473195_2037495943228598,1,2,0,3,0.0258
1991716644473195_2037599583218234,0,0,1,1,-0.2263
1991716644473195_2037631863215006,0,2,0,2,0
1991716644473195_2037634626548063,1,0,0,1,0.7184
1991716644473195_2037640213214171,1,0,0,1,0.7184
1991716644473195_2037677353210457,1,1,0,2,0.0258
1991716644473195_2037833746528151,1,1,0,2,0.5994
1991716644473195_2037838233194369,1,0,0,1,0.5994
1991716644473195_2037841826527343,4,19,2,25,1.2447
1991716644473195_2037886469856212,3,1,0,4,1.5136
1991716644473195_2037938626517663,2,1,0,3,1.1988
1991716644473195_2037960169848842,2,5,1,8,0.4426
1991716644473195_2037980466513479,3,1,0,4,1.5476
1991716644473195_2038078216503704,2,0,0,2,1.1988
1991716644473195_2038091809835678,1,1,0,2,0.5994
1991716644473195_2038142439830615,2,2,0,4,0.9671
1991716644473195_2038637636447762,0,1,0,1,0
1991716644473195_2038649919779867,3,2,2,7,0.6722
1991716644473195_2038650286446497,0,4,0,4,0
1991716644473195_2038698203108372,1,0,0,1,0.0258
1991716644473195_2038713749773484,16,6,3,25,9.0014
1991716644473195_2038728909771968,1,2,0,3,0.4019
1991716644473195_2038787256432800,1,0,0,1,0.5994
1991716644473195_2038799513098241,1,2,0,3,0.296
1991716644473195_2038890529755806,1,5,3,9,-0.4887
1991716644473195_2038929596418566,4,5,1,10,1.6917
1991716644473195_2039036019741257,16,2,1,19,7.8527
1991716644473195_2039104316401094,0,3,0,3,0
1991716644473195_2039118236399702,1,6,0,7,0.296
1991716644473195_2039230009721858,2,0,0,2,1.0398
1991716644473195_2039235453054647,0,4,0,4,0
1991716644473195_2039247873053405,4,3,0,7,1.6767
1991716644473195_2039614476350078,4,14,2,20,1.2402
1991716644473195_2039617029683156,0,7,0,7,0
1991716644473195_2039656966345829,2,9,2,13,0.2113
1991716644473195_2039683436343182,23,2,0,25,12.0561
1991716644473195_2039706849674174,3,3,0,6,1.6188
1991716644473195_2039854636326062,7,5,0,12,3.2519
1991716644473195_2039881279656731,2,2,1,5,0.0452
1991716644473195_2039889799655879,2,8,1,11,0.375
1991716644473195_2039909546320571,2,1,0,3,1.5448
1991716644473195_2039923622985830,0,2,3,5,-0.888
1991716644473195_2039948489650010,4,17,4,25,-0.0603
1991716644473195_2039967176314808,1,0,0,1,0.5994
1991716644473195_2040076982970494,2,0,0,2,1.5307
1991716644473195_2040081439636715,2,0,0,2,0.9606
1991716644473195_2040118579633001,0,3,0,3,0
1991716644473195_2040156209629238,19,6,0,25,8.8353
1991716644473195_2040171689627690,2,5,2,9,-0.1242
1991716644473195_2040180622960130,2,5,2,9,0.4292
1991716644473195_2040188376292688,0,3,1,4,-0.4019
1991716644473195_2040229716288554,1,0,1,2,0.0954
1991716644473195_2040245126287013,4,2,1,7,1.6827
1991716644473195_2040255079619351,1,0,0,1,0.5994
1991716644473195_2040310136280512,1,0,0,1,0.5994
1991716644473195_2040632249581634,0,1,0,1,0
1991716644473195_2040714449573414,0,5,0,5,0
1991716644473195_2040759136235612,4,5,0,9,2.3652
1991716644473195_2040782326233293,2,1,2,5,0.1979
1991716644473195_2040794559565403,1,7,2,10,-0.1789
1991716644473195_2040824839562375,2,7,1,10,0.6098
1991716644473195_2040826046228921,0,1,0,1,0
1991716644473195_2040826066228919,3,2,0,5,1.7982
1991716644473195_2040828476228678,2,1,2,5,-0.4162
1991716644473195_2040839289560930,3,3,3,9,-0.3945
1991716644473195_2040878242890368,0,4,0,4,0
1991716644473195_2040887529556106,2,2,0,4,0.7899
1991716644473195_2040894282888764,4,4,0,8,2.434
1991716644473195_2040906779554181,5,0,0,5,2.9835
1991716644473195_2040971209547738,1,0,1,2,-0.0548
1991716644473195_2041061689538690,3,0,0,3,1.5518
1991716644473195_2041076939537165,17,3,0,20,9.04
1991716644473195_2041103076201218,1,2,0,3,0.636
1991716644473195_2041110862867106,0,1,2,3,-0.7224
1991716644473195_2041150846196441,19,0,0,19,10.0223
1991716644473195_2041297229515136,12,1,0,13,6.0233
1991716644473195_2041327219512137,0,4,2,6,-0.6572
1991716644473195_2041348969509962,2,1,0,3,0.7364
1991716644473195_2041368979507961,2,3,0,5,0.7477
1991716644473195_2041685419476317,3,1,0,4,1.5966
1991716644473195_2041809392797253,1,5,0,6,0.3818
1991716644473195_2041940676117458,0,4,1,5,-0.296
1991716644473195_2041964226115103,2,4,1,7,0.1308
1991716644473195_2041993536112172,2,11,2,15,-0.0209
1991716644473195_2042004466111079,22,3,0,25,10.4495
1991716644473195_2042029849441874,5,0,0,5,2.7803
1991716644473195_2042053046106221,3,21,1,25,1.1676
1991716644473195_2042053559439503,1,2,0,3,0.5994
1991716644473195_2042055299439329,2,3,1,6,0.4061
1991716644473195_2042056359439223,2,4,0,6,1.481
1991716644473195_2042067909438068,14,2,0,16,7.492
1991716644473195_2042075679437291,1,1,1,3,0
1991716644473195_2042210922757100,2,4,2,8,0.1553
1991716644473195_2042222646089261,5,0,0,5,2.4467
1991716644473195_2042223442755848,2,0,0,2,1.2354
1991716644473195_2042252736086252,4,8,1,13,1.7543
1991716644473195_2042300669414792,4,0,0,4,1.9017
1991716644473195_2042699539374905,14,8,0,22,7.0848
1991716644473195_2042850962693096,4,2,0,6,2.1051
1991716644473195_2042885002689692,0,6,1,7,-0.296
1991716644473195_2043016342676558,0,4,0,4,0
1991716644473195_2043057146005811,2,0,0,2,1.11
1991716644473195_2043105752667617,0,3,1,4,-0.3612
1991716644473195_2043149369329922,2,0,0,2,1.0209
1991716644473195_2043217375989788,2,0,0,2,1.0209
1991716644473195_2043269582651234,9,1,0,10,4.2658
1991716644473195_2043749535936572,0,2,0,2,0
1991716644473195_2043755149269344,6,1,0,7,2.797
1991716644473195_2043824819262377,2,7,0,9,1.0212
1991716644473195_2043898305921695,5,0,0,5,2.9604
1991716644473195_2043936322584560,1,0,0,1,0.636
1991716644473195_2043965255915000,1,3,0,4,0.3612
1991716644473195_2043990822579110,5,0,0,5,2.3232
1991716644473195_2044030692575123,8,4,0,12,3.3302
1991716644473195_2044091349235724,7,0,0,7,3.938
1991716644473195_2044129029231956,1,0,0,1,0.636
1991716644473195_2044130139231845,0,2,2,4,-0.6979
1991716644473195_2044149935896532,2,0,0,2,1.35
1991716644473195_2044198479225011,1,2,0,3,0.4404
1991716644473195_2044232109221648,1,1,0,2,0.6249
1991716644473195_2044250432553149,1,2,1,4,0.184
1991716644473195_2044323149212544,10,3,0,13,4.3825
1991716644473195_2044326035878922,2,0,0,2,1.2243
1991716644473195_2044327265878799,0,2,0,2,0
1991716644473195_2044388182539374,1,0,0,1,0.5994
1991716644473195_2044391185872407,5,0,0,5,2.7379
1991716644473195_2044643522513840,1,0,0,1,0.5994
1991716644473195_2044751659169693,1,0,0,1,0.5994
1991716644473195_2044762309168628,2,10,0,12,0.8339
1991716644473195_2044782255833300,0,2,0,2,0
1991716644473195_2044786852499507,4,7,0,11,1.5583
1991716644473195_2044793039165555,1,1,0,2,0.0772
1991716644473195_2044808285830697,16,3,0,19,7.5629
1991716644473195_2044808442497348,4,15,6,25,-0.0217
1991716644473195_2044815022496690,2,0,0,2,1.7327
1991716644473195_2044830849161774,0,1,0,1,0
1991716644473195_2044841625827363,0,2,0,2,0
1991716644473195_2044918632486329,1,3,0,4,0.296
1991716644473195_2044926499152209,1,10,0,11,0.296
1991716644473195_2044945012483691,8,4,0,12,3.7061
1991716644473195_2044958559149003,8,1,0,9,4.2503
1991716644473195_2045007162477476,1,6,2,9,-0.5655
1991716644473195_2045022495809276,1,4,0,5,0.7717
1991716644473195_2045054972472695,1,0,0,1,0.5994
1991716644473195_2045101982467994,4,2,0,6,1.4596
1991716644473195_2045106205800905,0,3,0,3,0
1991716644473195_2045124182465774,18,3,0,21,8.4498
1991716644473195_2045124982465694,11,1,0,12,5.7859
1991716644473195_2045137569131102,6,0,0,6,3.0213
1991716644473195_2045147802463412,0,5,1,6,-0.296
1991716644473195_2045152209129638,1,4,2,7,0.3183
1991716644473195_2045174975794028,3,1,0,4,1.6392
1991716644473195_2045224575789068,0,2,0,2,0
1991716644473195_2045243255787200,1,1,0,2,0.5994
1991716644473195_2045247919120067,7,0,0,7,3.363
1991716644473195_2045265962451596,3,1,0,4,1.4613
1991716644473195_2045400745771451,0,3,0,3,0
1991716644473195_2045421632436029,1,4,0,5,0.5106
1991716644473195_2045656602412532,6,0,0,6,2.9226
1991716644473195_2045658169079042,9,1,0,10,4.9431
1991716644473195_2045696829075176,1,3,1,5,-0.2463
1991716644473195_2045743025737223,3,14,0,17,1.0184
1991716644473195_2045743799070479,3,3,0,6,1.4483
1991716644473195_2045752482402944,0,1,0,1,0
1991716644473195_2045795099065349,5,2,0,7,2.731
1991716644473195_2045799272398265,1,1,0,2,0.5994
1991716644473195_2045858699058989,9,0,0,9,4.6734
1991716644473195_2045880529056806,1,0,0,1,0.5994
1991716644473195_2045891599055699,13,1,0,14,6.7089
1991716644473195_2045913632386829,9,1,0,10,4.3834
1991716644473195_2045921989052660,1,2,1,4,0.3034
1991716644473195_2045982575713268,10,1,0,11,4.9924
1991716644473195_2046060239038835,14,0,0,14,7.1631
1991716644473195_2046072875704238,2,0,0,2,1.0398
1991716644473195_2046154985696027,1,3,0,4,0.5994
1991716644473195_2046199215691604,2,8,0,10,1.2089
1991716644473195_2046201152358077,0,3,0,3,0
1991716644473195_2046208159024043,0,2,0,2,0
1991716644473195_2046227519022107,4,4,1,9,1.4802
1991716644473195_2046241615687364,3,2,1,6,1.0692
1991716644473195_2046281779016681,0,6,2,8,-0.592
1991716644473195_2046290269015832,3,13,0,16,0.9451
1991716644473195_2046293252348867,2,0,1,3,0.8135
1991716644473195_2046316205679905,0,2,0,2,0
1991716644473195_2046331872345005,5,0,0,5,2.5011
1991716644473195_2046337699011089,1,0,0,1,0.5994
1991716644473195_2046346219010237,2,1,0,3,0.9431
1991716644473195_2046375739007285,1,3,0,4,0.5994
1991716644473195_2046432995668226,0,3,0,3,0
1991716644473195_2046703505641175,2,2,0,4,1.0398
1991716644473195_2046709508973908,3,2,0,5,1.8232
1991716644473195_2046718392306353,3,2,1,6,1.017
